"person_id","screening_date","sex","race","p_current_age","p_age_first_offense","p_charge","p_jail30","p_prison","p_probation","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","fail_appear_two_yr","fail_appear_two_plus","current_violent","current_violent20","pending_charge","prior_conviction_F","prior_conviction_M","violent_conviction","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","years_since_last_crime","six_month","one_year","three_year","five_year","recid_two_year","recid_six_month","recid_drug2","recid_property2","recid_M2","recid_F2","recid_violent2","recid_drug6","recid_property6","recid_M6","recid_F6","recid_violent6"
3603,2013-01-03,1,"African-American",27,19,11,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,2,6,18,0,0,2,0,0,0,0,0,0,0,2.03832991101985,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
361,2013-01-16,1,"Caucasian",50,41,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,1,4,0,5,11,0,1,3,1,0,0,0,0,0,0,8.8266598220397,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3611,2013-10-03,1,"Caucasian",58,48,23,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0,15,4,7,1,11,42,3,0,7,0,0,0,0,0,3,1,4.7378507871321,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3614,2013-09-14,1,"African-American",24,19,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,3,4,2,0,0,0,0,0,0,0,2,1,0.791067761806982,0,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
3615,2013-01-03,1,"African-American",26,20,6,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,2,1,7,2,0,0,0,0,0,0,0,2,1,2.38535249828884,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3619,2013-08-06,1,"African-American",36,29,7,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,3,1,2,0,3,10,5,0,1,0,0,0,0,0,3,3,0.269164955509925,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3622,2013-01-17,1,"African-American",23,19,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,6,9,2,0,1,0,0,0,0,0,1,0,0.280116358658453,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3624,2013-03-21,1,"African-American",19,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3,0,0,0,0,0,0,0,3,2,0.368925393566051,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3627,2013-01-26,1,"Caucasian",40,17,30,1,3,3,6,12,0,1,0,0,0,0,0,0,0,0,23,19,1,13,20,74,19,5,1,1,0,0,0,0,19,7,12.9330937713895,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
363,2013-04-11,1,"Caucasian",41,34,15,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,5,1,5,2,7,14,2,1,0,0,0,0,0,0,1,1,0.277378507871321,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
3636,2013-05-12,0,"African-American",51,25,15,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,7,5,3,1,8,18,1,1,6,0,0,0,0,0,1,0,4.8266598220397,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3642,2014-02-07,1,"African-American",38,21,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,2,6,1,0,0,0,0,0,0,0,1,0,7.04106776180698,0,0,0,0,"1","1","0","0","1","0","0","0","0","1","0","0"
3643,2014-02-12,1,"African-American",21,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,1.76642710472279,0,0,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
3648,2014-03-24,1,"African-American",47,22,22,0,2,2,0,3,0,2,1,0,0,0,0,0,1,0,10,4,7,7,12,17,6,1,4,0,0,1,0,1,5,1,12.0833333333333,0,0,0,0,"1","1","0","0","1","0","0","0","0","1","0","0"
3655,2013-03-31,1,"African-American",52,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0.909993155373032,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
366,2013-01-31,1,"Caucasian",18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,1,0.476899383983573,1,1,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
3660,2013-10-23,1,"Other",43,31,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,2.48237508555784,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3662,2013-03-25,1,"African-American",25,18,10,1,1,0,0,4,0,1,0,0,0,0,0,0,1,0,6,3,1,4,4,14,7,0,1,0,0,0,0,0,7,3,0.0970225872689938,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3663,2013-01-31,1,"African-American",30,19,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,5,10,0,0,8,0,0,0,0,0,0,0,1.19404517453799,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3675,2013-09-13,1,"African-American",34,22,21,0,2,3,0,0,0,1,2,0,0,1,0,0,0,0,8,7,7,0,14,34,0,0,11,0,0,0,0,0,0,0,2.62987679671458,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
3681,2013-05-02,0,"African-American",49,32,18,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14,1,2,4,3,20,3,0,10,0,0,0,0,0,3,1,0.0602327173169062,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3696,2013-01-31,1,"African-American",18,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.471423682409309,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
37,2013-05-06,1,"African-American",24,19,14,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,5,0,5,1,5,18,1,0,1,0,0,0,0,0,1,0,0.266427104722793,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
3700,2014-01-01,1,"African-American",19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0.0082135523613963,1,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
3702,2013-02-08,1,"Caucasian",43,22,19,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,4,2,5,0,7,18,1,1,6,2,0,0,0,0,0,0,1.14356605065024,0,0,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
3711,2013-04-14,1,"Caucasian",25,25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,0,1,1,1,0.0054757015742642,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3713,2013-02-06,1,"African-American",22,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,8,0,0,1,1,0,0,0,0,0,0,0.258213552361396,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3714,2013-04-05,1,"Caucasian",50,46,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,4,0,0,0,0,0,0,3.89082819986311,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3719,2013-01-30,1,"African-American",19,15,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,2,2,0.396303901437372,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
372,2013-10-23,0,"Other",38,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,4.6572553045859,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3720,2013-03-24,1,"Caucasian",52,21,41,1,6,3,0,22,0,0,2,0,0,0,0,0,1,0,19,22,9,29,31,47,34,0,4,0,0,0,0,0,28,6,0.599760438056126,0,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
3720,2014-01-21,1,"Caucasian",53,21,42,2,6,3,0,23,0,0,2,0,0,0,0,0,1,0,21,23,9,30,32,48,35,0,4,0,0,0,0,0,29,6,0.829397672826831,0,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
3722,2014-01-11,1,"African-American",21,18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2.70773442847365,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3726,2014-03-03,0,"Hispanic",39,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,0,0,5,4,0.0082135523613963,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3732,2013-09-09,1,"African-American",23,21,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1.85523613963039,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3736,2013-08-01,1,"Caucasian",42,30,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,5,20,0,0,0,0,0,0,0,0,0,0,9.29106776180698,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3738,2013-12-31,1,"Caucasian",26,18,30,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,18,4,12,2,17,38,3,0,7,0,0,0,0,0,0,2,2.08607118412047,0,0,1,1,"1","1","0","0","0","0","0","0","0","0","0","0"
3739,2013-11-21,1,"Caucasian",53,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0.597022587268994,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
374,2014-03-11,1,"Caucasian",34,19,15,0,0,2,0,0,0,3,3,0,0,1,0,0,0,0,1,1,1,6,2,19,0,0,1,4,0,0,0,0,0,0,0.990588637919233,0,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
3741,2014-01-07,1,"African-American",33,22,23,0,0,3,0,2,0,0,0,0,0,0,2,0,1,0,20,4,10,1,14,33,2,0,14,0,0,0,0,0,2,0,2.52190280629706,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3744,2013-01-03,1,"African-American",53,27,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,1,0,0,1,0,0,0,0,1,0,25.3157084188912,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3745,2013-11-17,1,"Caucasian",24,20,9,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,1,5,12,1,0,3,0,0,0,0,0,1,0,3.62987679671458,0,0,0,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3746,2014-01-09,1,"African-American",26,21,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,20,2,0,22,2,0,0,0,0,0,0,0,0,0,0,0.409993155373032,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3749,2013-03-14,1,"African-American",29,29,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0.277378507871321,1,1,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
3752,2014-01-02,1,"African-American",32,29,6,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,3,1,0,2,2,4,2,0,0,0,0,0,0,0,2,0,0.399041752224504,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3754,2014-02-11,1,"African-American",20,18,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1.85797399041752,0,0,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
3758,2014-02-27,1,"African-American",43,37,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,4,11,0,0,0,2,1,0,0,0,0,0,0.0739219712525667,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3759,2013-01-29,0,"African-American",28,22,25,0,0,4,0,4,0,2,1,0,0,0,0,0,1,0,15,10,3,6,13,31,5,0,2,0,0,0,0,0,5,0,0.607973990417522,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3761,2014-03-08,1,"African-American",40,20,17,0,0,3,0,1,0,3,2,0,0,0,0,0,1,0,8,1,8,7,10,15,4,2,0,0,0,0,0,0,0,0,6.68856947296372,0,0,0,0,"1","0","0","0","0","1","1","0","0","0","0","0"
3765,2013-08-01,1,"Caucasian",31,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,0.0164271047227926,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
3768,2013-01-02,0,"African-American",32,32,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.204996577686516,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3771,2013-03-22,1,"African-American",22,17,8,0,1,1,0,1,0,1,4,0,0,0,0,0,1,0,2,2,2,5,4,10,2,0,0,0,0,0,0,0,2,1,0.976899383983573,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
3772,2014-02-16,1,"Caucasian",22,21,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,3,5,1,0,2,0,0,0,0,0,1,0,0.788329911019849,0,1,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
3779,2014-03-19,1,"African-American",25,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,3,0,0,0,0,0,0,0,0.0657084188911704,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
3787,2013-08-14,1,"African-American",24,19,6,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8,4,0,0,0,0,0,0,0,4,2,5.59702258726899,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3800,2013-03-09,1,"African-American",24,19,20,0,0,1,0,3,0,4,2,0,0,0,0,0,1,0,11,2,6,6,8,20,5,0,0,0,0,0,0,0,5,2,0.0328542094455852,1,1,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
3804,2013-11-26,1,"African-American",25,21,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,4.02464065708419,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3807,2014-02-10,0,"Caucasian",29,27,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1.60797399041752,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
381,2013-04-24,1,"Hispanic",20,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,3,0,0,0,0,0,0,0,3,1,0.280116358658453,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3816,2014-01-18,1,"Other",21,18,8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,1,2,2,3,13,1,0,1,0,0,0,0,0,1,1,0.938569472963724,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3818,2013-02-07,1,"African-American",20,19,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.573921971252567,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
382,2014-03-12,0,"Caucasian",21,15,13,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,7,3,7,1,11,25,2,0,3,0,0,0,0,0,2,1,0.0860711841204654,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
3820,2013-03-24,1,"Other",27,17,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,4,2,0,2,0,0,0,0,0,0,0,0,8.57392197125257,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3821,2013-05-03,0,"African-American",42,37,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,2.32118412046543,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3823,2014-02-25,0,"Other",30,27,8,0,0,1,0,0,0,2,1,0,0,3,0,0,1,0,0,0,3,1,3,11,0,0,0,0,0,0,0,0,0,0,1.1490417522245,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3824,2013-09-12,1,"African-American",25,23,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,2,0,3,5,0,0,3,0,0,0,0,0,0,0,0.901779603011636,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3832,2013-12-26,1,"Hispanic",37,18,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,0,1,0,0,0,0,0,0,3.93856947296372,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3839,2013-12-30,1,"African-American",59,40,8,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,5,10,1,0,2,1,0,0,0,0,1,0,4.8388090349076,0,0,0,1,"1","0","0","0","1","0","1","0","0","0","0","0"
3840,2013-01-06,1,"African-American",25,17,7,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,3,1,5,1,6,12,1,0,0,0,0,1,0,1,1,0,0.218685831622177,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3841,2013-11-03,1,"Caucasian",53,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,8.13535249828884,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3847,2013-03-01,1,"African-American",19,17,7,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,3,1,0,3,1,7,4,0,0,0,0,0,0,0,3,1,0.780116358658453,0,1,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
3847,2013-08-30,1,"African-American",20,17,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,3,2,4,5,12,4,0,3,0,0,0,0,0,3,1,0.474161533196441,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3848,2013-03-28,1,"African-American",22,18,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,6,0,6,15,0,0,0,0,0,0,0,0,0,0,1.63261464750171,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
385,2013-11-18,1,"African-American",18,18,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,0.0970225872689938,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
385,2014-03-03,1,"African-American",18,18,6,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,3,1,1,1,2,8,1,0,3,0,0,0,0,0,1,0,0.288329911019849,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3856,2013-04-17,0,"African-American",34,16,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,6,18,0,0,7,0,0,0,0,0,0,0,10.541067761807,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
3859,2014-02-12,1,"Other",36,25,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,13,0,0,1,1,0,0,0,0,0,0,0.0410677618069815,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
386,2013-02-14,1,"African-American",27,20,7,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,6,1,0,2,0,0,0,0,0,1,0,0.807494866529774,0,1,1,1,"1","1","1","0","0","1","1","1","0","0","1","0"
3867,2014-02-06,1,"African-American",66,32,43,1,6,5,0,8,0,4,3,0,0,3,0,0,1,0,20,17,4,15,21,50,13,1,11,6,1,0,0,0,12,4,1.01368925393566,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3890,2013-10-22,1,"Other",35,17,25,0,1,4,3,3,0,1,1,0,0,0,0,0,0,0,15,8,7,10,15,37,13,0,3,0,0,0,0,0,9,5,3.02190280629706,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3896,2013-11-04,1,"Hispanic",21,18,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,2,1,2,5,0,0,4,0,0,0,0,0,0,0,2.21594798083504,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
39,2013-02-20,1,"African-American",23,18,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,2,5,1,7,20,3,0,7,0,0,0,0,0,2,2,0.915468856947296,0,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
3902,2014-01-02,1,"Caucasian",24,18,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,3,6,2,0,0,2,0,0,0,0,0,2,1.56023271731691,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3906,2013-05-08,1,"African-American",26,18,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,6,0,11,36,0,0,12,0,0,0,0,0,0,0,2.22416153319644,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
3911,2013-09-23,1,"Hispanic",42,38,11,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,7,2,3,3,5,16,5,0,0,0,0,0,0,0,4,1,1.75273785078713,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3919,2013-03-16,1,"Asian",43,40,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,7,0,0,2,0,0,0,0,0,0,0,1.44404517453799,0,0,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
3930,2013-02-23,1,"Caucasian",42,40,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.07392197125257,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3934,2013-01-27,1,"African-American",48,34,19,1,1,3,0,3,0,0,1,0,0,0,1,0,1,0,11,3,5,4,8,35,4,2,3,4,0,0,0,0,4,0,0.635352498288843,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3937,2014-03-03,1,"African-American",21,19,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,1,3,2,3,0,0,0,0,0,0,0,3,0,1.61618754277892,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3939,2013-04-25,1,"African-American",23,17,9,0,0,0,2,2,0,2,1,0,0,0,0,0,1,0,4,0,1,3,1,11,3,0,1,0,0,0,0,0,3,1,0.0915468856947296,1,1,1,1,"1","0","1","0","1","0","1","0","0","0","0","0"
3947,2013-09-30,1,"Other",38,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,4.36344969199179,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3950,2013-12-18,1,"Caucasian",36,30,8,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,15,3,0,4,0,0,0,0,0,3,0,3.60797399041752,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
3951,2014-01-24,1,"Caucasian",28,19,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,12,0,0,7,0,0,0,0,0,0,0,1.2296372347707,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3962,2013-08-06,1,"African-American",24,18,9,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,3,2,1,5,12,4,0,3,0,0,0,0,0,4,2,0.0492813141683778,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3972,2013-08-26,1,"Caucasian",29,18,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,3,3,1,6,31,1,0,9,4,0,0,0,0,1,0,1.86618754277892,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3973,2013-03-20,0,"Caucasian",47,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,5.01642710472279,0,0,0,0,"1","0","1","0","0","1","0","0","0","0","0","0"
3974,2013-10-10,1,"African-American",28,19,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,2,4,1,6,17,1,1,0,0,0,0,0,0,1,0,3.94952087611225,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3975,2013-12-21,1,"Caucasian",25,23,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0,1.93309377138946,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3978,2013-01-03,0,"Caucasian",20,20,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,3,0,0.204996577686516,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
3992,2013-02-23,1,"Hispanic",24,17,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,7,18,0,0,5,0,0,0,0,0,0,0,3.8184462696783,0,0,0,1,"1","1","1","0","0","1","1","1","0","0","1","1"
4,2013-04-14,1,"African-American",21,20,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,1,1,1,14,1,0,4,0,0,0,0,0,1,0,0.360711841204654,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
4005,2013-09-18,1,"Caucasian",32,27,6,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,2,0,4,4,4,8,2,0,0,0,0,0,0,0,1,0,4.7582135523614,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4006,2013-02-16,1,"Caucasian",51,50,12,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,11,0,6,11,1,7,0,0,0,0,0,0,0,7,0,0.269164955509925,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4012,2013-03-22,1,"African-American",18,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,0,1,0,0,0,0,0,1,3,0.0942847364818617,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4014,2014-03-01,1,"African-American",32,16,20,1,2,0,3,3,0,1,1,0,0,0,0,0,1,0,1,6,10,4,16,23,4,0,6,1,0,0,0,0,4,1,1.47689938398357,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4020,2013-10-20,1,"Other",26,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.899041752224504,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
